image_id,references,pred,latency_s,peak_vram_mib
959,"['A green bench sitting on the side of a sidewalk.', 'a old green bench with a green chair beside it', 'a bench sits in front of a chair ', 'A green chair is sitting behind a green bench.', 'A green chair is next to a long bench.']",A green bench and chair sit in a park.,2.402858257293701,7493.8662109375
960,"['A plane flying over several houses and lots of trees. ', 'A plane flies through the sky above some trees. ', 'An old photo of a small plane in the air.', 'an airplane is flying over some trees and buildings', 'A tri-motor, vintage airplane on final approach to land.']",An old airplane is flying over a field of trees.,2.6267032623291016,7493.8662109375
961,"['A cluster of black and white sheep hang out by a fence.', 'a bunch of sheep are standing behind a fence', 'Close together group of white, beige, and brown sheep, from the rear, standing in grass at fence gate.', 'A herd of sheep all gathered near a fence area.', 'this is a group of sheep on the grass']",A herd of sheep in a field.,2.310840129852295,7493.8662109375
962,"['A traffic light hanging over a road at a cross walk.', 'two stop and go lights at an intersection', 'a large street with buildings and street lights', 'a stop light right across the street from a fire station ', 'A city intersection with traffic lights on a stormy day.']",A yellow traffic light on a pole with a cloudy sky in the background.,1.969430685043335,7311.41064453125
963,"['A metal pole with a traffic light attached, red right arrow illuminated, with green grass, green trees, and white sky in background.', 'A stop sign that is on the side of a pole.', 'A traffic light on a pole with a grassy hill in the background.', 'a stop light that is next to some trees and grass', 'A turn signal with a red arrow illuminated on it.']",A traffic light on a pole in the middle of a grassy field.,2.648236036300659,7493.8662109375
964,"['THERE IS A BENCH IN FRONT OF TE LAKE ', 'A bench in a green park overlooks a reflecting pool.', 'a bench sits between a pond and the tree line', 'View of a pond with reflection of the surrounding scenery, with a bench and statue surrounded with flowers and trees,', 'A picture full of water and some trees around. ']",A dog and bench reflected in a pond.,1.830826997756958,7311.41064453125
965,"['Red double decker bus with people standing on top.', 'A double decker bus driving down a street.', 'a double decker bus with people waving from the top', 'A bus full of happy tourists drives down the street.', 'Double decker bus with people on the top floor on road.']",A red double decker bus is driving down the street with people on top of it.,2.795894145965576,7456.91162109375
966,"['Several different fire hydrants that have been painted various colors.', 'A picture of nine fire hydrants in various type color schemes. ', 'The photo is a collection of brightly painted fire hydrants.', 'Different fire hydrants have different looks including bright colors and stand in dirt and grass and the sidewalk.', 'a collage with nine fire hydrants of different color combinations']",A collage of different colored fire hydrants.,3.3722400665283203,7882.09033203125
967,"['a couple of yellow poles are on the street', 'Three fire hydrants in front of a huge building.', 'Thee copper fire hydrants on a plaza in a large city.', 'some fire hyrdants sitting in a line on a sidewalk ', 'A group of poles in the ground that look a bit like fire hydrants.']",A row of orange bollards in a city plaza.,3.2366936206817627,7772.3134765625
968,"['Various vehicles driving on a road surrounded by trees.', 'a bus travels down the street with many cars on a sunny day', 'a yellow and blue bus is on a busy street', 'Traffic moves on a busy urban street with a crane in the background. ', 'a bus that is  next to a bunch of cars']",A city street with a bus and cars on it.,2.593958616256714,7493.8662109375
969,"['A baby girl standing in a shopping cart holding an umbrella.', 'A GIRL IS IN A GROCERY CART ', 'A little girl is riding in a shopping cart while holding her umbrella.', 'A little girl inside of a shopping cart.', 'A small child stands in a shopping cart with an umbrella.']",A little girl in a shopping cart holding an umbrella.,3.204188346862793,7772.3134765625
970,"['a small sheep is standing in a pin', 'The wholly sheep stands besides others in a cage. ', 'A lot of sheep in a very small fenced in stall with hay on the floor.', 'A sheep stands near other sheep in a closed off pen.', 'A sheep that is standing on some hay.']",A black sheep stands in a pen with other sheep.,2.744288206100464,7577.5234375
971,"['A group of people walking down a street next to a tall building.', 'Black and white photograph of people walking on a street.', 'A group of ladies walking down a street', 'The passersby ignore the sign for the Canon Chinese restaurant.', 'Pedestrians walking on cobbled sidewalk past multiple storefronts..']",A busy street with people walking and signs in different languages.,2.5378167629241943,7493.8662109375
972,"['A car that is trying to drive through a flood.', 'The two signs give directions to upcoming cars.', 'A car is driving through a flooded street.', 'A car is driving through a flooded street. ', 'a car driving through a very flooded street']","A flooded street with a ""do not block intersection"" sign and a ""no left turn"" sign.",2.976649045944214,7493.8662109375
973,"['A stop sign on a post at a public street.', 'A street sign in an asian language in front of a blue sky.', 'A Chinese sign with an image of a parent and child and a bicycle.', 'A blue sign is on a pole with another sign that has text.', 'The signs are clearly posted on the street for us to see.']",A blue sign with a bicycle and a person on it.,2.7921855449676514,7577.5234375
974,"['A stuffed teddy bear covered in dirt on the ground.', 'a poor little teddy bear smashed and covered with dirt', 'A teddy bear lays partially covered with sand.', 'a brown teddy bear lying on sand with a hat', 'A teddy bear that has been buried in the sand.']",A teddy bear with a pink hat laying on the sand.,2.890646457672119,7621.47509765625
975,"['A beautiful woman taking a picture with her smart phone.', 'People underneath an arched bridge near the water.', 'A girl is taking a picture of people fishing.', 'The woman is taking a photo of the white goose next to the river.', 'A waterway under a bridge with people sitting down and a woman taking a photo.']",A woman taking a picture of a swan under a bridge.,2.727879285812378,7493.8662109375
976,"['A transporting cart parked in a street while passengers board.', 'A white and yellow train traveling down a road next to a red motorcycle.', 'A truck made to look like a train parked on the side of the road.', 'A white and gold train-style bus is parked on a street.', 'A white and yellow car made to look like a train.']",A small train is driving down the street.,2.6681129932403564,7577.5234375
977,"['A train traveling past tall white buildings on train tracks.', 'A locomotive train carrying carts down a track.', 'A train is coming down the tracks near a building.', 'A black train with steam coming from underneath, passes by a building.', 'A freight train passes by drab industrial buildings.']",A steam train is passing by a building with a clock tower.,2.5335299968719482,7493.8662109375
978,"['A train is traveling down the rail road tracks. ', 'A train driving down the rail road tracks in a city.', 'Large public transportation train in different coloration sectionals.', 'An old train is making its way through the city.', 'A railroad train rides down the tracks near buildings. ']",A blue train is on the tracks with people standing nearby.,2.4970178604125977,7493.8662109375
979,"['The stop sign has stenciled spray paint on it. ', 'A red stop sign with the word "" Hammer Time "". written on it.', 'A stop sign that is displaying a different meaning than the original one.', 'some road signs showing the instructions on the road', 'a stop sign with hammertime written on it']","A stop sign with graffiti that says ""Hammer Time"" on it.",2.885526418685913,7493.8662109375
980,"['Someone is standing near a train that is parked. ', 'A train parked inside of a train station next to a person.', 'A long locomotive train parked in a station next to a person.', 'a woman stands next to a parked train ', 'a person standing next to a green and black train']",A black and red steam train in a station.,3.045332431793213,7718.17236328125
